tugutluk	fossilized tusk; old ivory item; artifact of ivory	Kaviingnaquteperewaaghllak, katam maaten tugutluggnaqeghllallemtestun. ‘Getting foxes was important, just as today our trying to find old ivory (artifacts) is important. (SIVUQ. NANGAGH. 2:174)	тугутльюк	
tuguvik1	handle; bail (arched handle of bucket, pot, etc.)		тугувик1	
tuguvik2	longitudinal stringer or riser of skin boat to which walrus skin is laced; rail on inside of skin boat below gunwale		тугувик2	
tukaate-	to get sick from eating incompatible foods (such as land greens and sea greens)	tukaatuq ‘he got sick from eating incompatible foods’; tukaataa ‘it made him sick’ /	тукāты-	
tukagh-	to stamp one's feet; to dance	tukaghtuq ‘he stamped his feet’; tukaghaa ‘he stamped his feet on it’ / the meaning ‘to dance’ is Chukotkan (R)	тукаӷ-	
tukaghsiiq	short loop of rope holding harpoon head to shaft	cf. tukaghta	тукаҳсӣқ	
tukaghta	ten-fathom rope on a whaling harpoon attaching harpoon to first float	also used in the dual, tukaghtek, for one such rope; cf. tukaghsiiq	тукаҳта	
Tukaghtangighvik	site in Chukotka	see Map 2 in Appendices	Тукаҳтаңиӷвик	
tukegh-	to brace with one's foot; to stretch a skin by dampening it and sitting on it holding the edge and pushing out with one's heel; to hatch (of egg)	tukeghtuq ‘he's bracing himself with his foot; it (egg) hatched’; tuukghaa ‘he's bracing his foot against it’ /	тукыӷ-	
tukeghiitaq	foundation column, short,  for lower part of the traditional dome-shaped house, the mangteghapik (q.v.)	Chukotkan (R)	тукыӷӣтақ	
tukeghragh-	to kick repeatedly with both feet (like a baby does)		тукыӷраӷ-	
tukeghraq	treadle sewing machine	used in the dual, tukeghrak, for one sewing machine	тукыӷрақ	
tukeqagh-	to shove or kick with one's foot	tukeqaghtuq ‘he shoved something with his foot’; tukeqaghaa ‘he shoved it with his foot’ /	тукықаӷ-	
tukfigh-	to buy	tukfighaa ‘he bought it’ / tukfighiiq ‘he made a purchase’	тукфиӷ-	
tukfighaq	store-bought thing		тукфиӷақ	
tukfightugh-	to give gifts to the parents of one's son's wife-to-be; to pay the bride-price		тукфиҳтуӷ-	
tukfightuusiq	bride-price item or gift		тукфиҳтӯсиқ	
tukiitaa-	to have no place to stay when in another town; to not have a host	akmavek aghvighyuwhaaghuluni tukiitaamaniiquq ‘he says that when he first went to another town he didn’t have a place to stay’; tukiitaakuvek taakut esgha tukughqat ‘when you don’t have a place to stay, here are people to stay with’	тукӣтā-	
tukmagh-	to trample	Chukotkan (R,V&E); cf. tutmagh-	тукмаӷ-	njgxtncz
tukrug-	to harden by drying		тукшуг-	
tukrugsigh-	to allow to dry		тукшухсиӷ-	
tukrugtaq	piece of meat that has been dried indoors		тукшухтақ	
tukruk	meat or skin hardened by drying		тукшук	
tukrukaag-	to be somewhat hard		тукшукāг-	
tukrunpak	athletic, agile person	cf. tukrug-	тукшунпак	
tukughaq	ankle; bottom part of pants; back flipper joint		тукуӷақ	
tukughayngwaaq	shoe	Chukokan (R,V&E) tukughayngwaaghek ‘pair of shoes’	тукуӷаӥңӱāқ	,jnbyrb
tukughnak	edible sea life type	exact identification undetermined	тукуӷнак	
tukuq	host; the person one stays with as a guest	tukaa ‘his host’; tukii ‘his hosts’	тукуқ	
tukuqe-	to arrive as a guest; to be a guest of (him/her))	tukuquq ‘he arrived as a guest (literally, has a host)’; tukuqaa ‘he is her guest’ /	тукуқы-	
tukuste-	to flex or tense all of one's muscles	tukustuq ‘he tensed up, hardened his muscles’ /	тукусты-	
tulaagh-	to put splint on something broken	qamiymi ighunaa ayemyan quugsimeng tulaaghluku kaatutkumakanga ‘when one of the legs of his sled broke, he secured it with a stick tied on to it and he got home fine with it’	туля̄ӷ-	
tulag-	to slash; to cut	tulagtuq ‘he slashed something’; tulagaa ‘he slashed it’ /	туляг-	
tulimaq	rib; rainbow	the meaning  ‘rainbow’ is Chukotkan	тулимақ	
tullumegtaq	braid, four-stranded, of sinew	avleqaghtam uskaaghi ivalunguut tullumegtekat ‘bolo strings are made of four-stranded sinew braids’	тульюмыхтақ	
tullumek	front roof support in the traditional dome-shaped house, the mangteghapik (q.v.)		тульюмык	
tullumkegtaq	symmetrical object; cube; cylinder		тульюмкыхтақ	
tulquraq	knot; tied bundle		тульқурақ	
tulugh-	to hone, whet or sharpen	tulughaa ‘he sharpened it’ / tulughiiq ‘he sharpened something’	тулюӷ-	
tulughagh-	to nod when sitting and falling asleep	tulughaghtuq ‘he is sleepily nodding his head’; cf. nulugh-, tuluumsiighte-	тулюӷаӷ-	
tulughyak	canine tooth	Nanuum melqwatun melqulegllak, ayveghem tugutangatun tulughyagllagkek, …. ‘It had shaggy fur like a polar bear’s fur, big canine teeth like a walrus’s tusk.’ (AKIINGQWAGH. 30)	тулюӷьяк	
tuluumsiighte-	to take a nap	tuluumsiighlluni teghtughyalghiimi aghtaghaghaqeftaa ‘after he took a nap when he woke up he noticed that it was becoming daylight’; cf. tulughagh-, nulugh-	тулю̄мсӣҳты-	
tum	bang	the sound or noise children use in situations where "bang" would be used in English; = tugg	тум	
tumaaghite-	to get or have a lot of tracks or footprints	kaviighmun neqesghani esghaghyaqminiki naqam tumaaghilluteng naaptegpenateng ‘when he saw his fox bait, there were a lot of tracks in the area, but nothing had been caught’	тумāҳиты-	
tumae	footprint; track; trail; way; path; road	often plural for one trail or road;  tuumngitni or tumangitni ‘on their trail’	тумаы	
tumag-	to taste bitter	tumagtuq ‘it is bitter ‘/	тумаг-	
tumagreghagh-	to pack for a trip	Chukotkan (R); cf. tuma	тумагрыӷаӷ-	
tumangani	on the way	particle; literal or figurative meaning; Taagken igleghsimalghii. Tumangani tagitugisimakanga. 'Then he went. On the way the fog lifted.' (UNGIPAGHAGH. 27); Tumangani unugyatni eslami aghuliighlaataghtuq. 'On the way when night came upon him he stopped outdoors.' (UNGAZ. UNGIP. 16)	тумаңани	
tumelqusiq	the entire time spent on a journey		тумыльқусиқ	
tumighqaate-	to return to St. Lawrence Is. from Chukotka or vice-versa	Taagken apeghiinghata tawaten atughllaneghmeng, tumighqaannaqneghmeggni, taglaghtuunnaqneghmeggni, tumighqaannaqniiqut.’ After singing (and dancing) when they [the Chokotkans] were ready to go home, they’d announce that they were ready to go home.’ (SIVUQ. NANGAGH. 2:140)	тумиҳқāты-	
tumigte-	to return to St. Lawrence Island from Chukotka or vice-versa	cf. tuma	тумихты-	
tunagmik	bribe	slang	тунагмик	
tunak1	palm of hand		тунак1	
tunak2	smooth trail		тунак2	
tunallagute-	to fall on one's buttocks; 	tunallagutuq ‘he fell on his buttocks’ / cf. tunu	тунальягуты-	
tune-		root; > tunqugh-, tunusaq, tuune-	туны-	
tunemaq	foundation	cf. tuneq	тунымақ	
tuneq	mat; floor covering	used in the plural, tuunghet, or in the dual for one mat	тунық	
tungae	immediate vicinity; close relative but outside immediate family; area toward	tunganga ‘its vicinity, his relative’; tunganganun ‘toward it’	туңаы	
tungangigh-	to come near to	tungangighaa ‘he came near it’ / 	туңаңиӷ-	
tungangiite-	to be in line with something; to line up with something	tengegkayuget naaygham qagughruganun tungangiitut ‘the airplane is in line with the corner of the mountain’	туңаңӣты-	
tungeqliq*	next one		туңықльиқ	
tungik	ivory piece between head and shaft of whaling harpoon where it fits into the giimaq (socket)		туңик	
tunglae	frost barrier of cut grass tied at the outer side of reindeer hide door; short hair at hairline	Chukotkan; used in the plural, tunglet	туңлаы	
tunglu	broken-up ice that has moved in next to shore thus obstructing all travel		туңлю	
tungqaghaghte-	to hit close to the mark (literally or figuratively)		туңқаӷаҳты-	
tungsigh-	to ask for	tungsightuq ‘he asked for something’; tungsighaa ‘he asked for it’ /	туңсиӷ-	
tungtu	caribou (Rangifer tarandus)	caribou are found in Chukotka but rarely encountered on St. Lawrence Is.	туңту	
Tungtum Qalghighviga	October	Chukotkan; literally, ‘time when the caribou issues its cry’; also listed in various sources as September-October, and November	Туңтум Қалӷиӷвига	
tungtuqu-	to hunt caribou		туңтуқу-	
Tungtut	Big Dipper (and associated stars) constellation; Ursa Major	literally: ‘caribous’; Tawatennguq Tungtutgun ayghughtut. Aghhneghani siqinghem tunganganun igleghtaqluteng. ‘They traveled north, using the Big Dipper as their guide. During daylight hours they traveled toward the sun.’ (SIVUQ. NANGAGH. 2:122) 	туңтут	
tungtuvak	moose (Alces alces)	moose are found in Chukotka but not on St. Lawrence Is.	туңтувак	
tungu-	to stare vacantly into space; to daydream	tunguuq ‘he is or was daydreaming’ /	туңу-	
tungunghaqe-	to sleep deeply and soundly	tungunghaqunneghsighluki ilani aanuq ‘he waited for his others to get into a deep sleep and then he left’	туңунӷақы-	
tunguuya	dog or chum salmon (Oncorhynchus keta)		туңӯя	
tungyuq	high tide		туңьюқ	
tungzigh-	to flare out; to fan out		туңзиӷ-	
tungzighaq	rough border area of ice field onto which it is hard to pull game; barrier that obstructs	see item 82 on list in Oozeva et al. 2004	туңзиӷақ	
tunqugh-	to donate generously		тунқуӷ-	
tunqughta 	contributor; philanthropist; sponsor (monetary); funder or funding agency		тунқаҳта	
tunu	back; area behind	cf. tunallagute-	туну	
tunughaq, tunughaaq	quartz or other white rock		тунуӷақ, тунуӷāқ	
Tunuliik	pond in central area of present-day Gambell	see Map 7 in Appendices	Тунулӣк	
tunupightagh-	to keep one’s back turned to others	kaynguyugemllu entaqun tunupightaghtuq ‘perhaps it is because of bashfulness that she’s keeping her back turned to the others’	тунупиҳтаӷ-	
tunuq	reindeer or caribou back fat	Ilungan tunaaneng uulsimiita imiqayuget. Qellungi tamaakut ama uulsimiita, tunughtuqat. ‘These can be turned inside out and filled with its (the reindeer’s) fat. The large intestine is also turned inside out, and has a lot of fat (on it).’ (SIVUQ. NANGAGH. 2:96)	тунуқ	
tunuqaq	back side of house		тунуқақ	
tunuqaraak	small room at the back of the house entered from outside and used for working or storage		тунуқарāк	
tunuqin	makeshift structure at rear of house; strip of red-dyed polar bear skin sewn onto back of skin pants		тунуқин	
tunuqliq*	thing at the rear		тунуқльиқ	
tunuquvinghaq	tallow	Chukotkan (R)	тунуқувинӷақ	cfkmysq
tunurriitaq	meaty part of upper whale gum; “oyster” (so-called) of baleen	= tunusitaq	тунушӣтақ	
tunusaq, tunusiitaq	gift		тунусяқ, тунусӣтақ	
tunusitaq	meaty part of upper whale gum; “oyster” (so-called) of baleen	= tunurriitaq	тунуситақ	
tunusugkugh-	to hit on the back of head	Chukotkan (R)	тунусюхкуӷ-	
tunusuk	back of neck and head		тунусюк	
tunute-	to turn away; to turn one's back on (him)	tunutuq ‘he turned away’; tunutaa ‘he turned away from her’ /	тунуты-	
tunuvagh-	to go back; to take back	saghyat tunuvaghiit qagineng ‘they took the things out of the reach of the waves’ 	тунуваӷ-	
tupag-, tupagpag-	to get startled	tupagtuq or tupagpagtuq ‘he got startled’ / tupagtaa or tupagpagtaa ‘he startled her’	тупаг-, тупахпаг-	
tupagpagtagh-	to have convulsions; to jerk one's body in sleep		тупахпахтаӷ-	
tupeq	makeshift shelter		тупық	
tupeqaag-, tupeqwaag-	to be clumsy or awkward or stiff		тупықāг-, тупықӱāг-	
tupeqaak, tupeqwaak	bulky or awkward thing	tupeqwaak usi ‘bulky load’	тупықāк, тупықӱāк	
tupnguugh-	to move from natural environment due to being bothered or from excessive traffic nearby (of wild animal)	tungemta ukum qawaaga tupghuughtuq igleghtem leveklugem ‘our area’s birds have gone because of traffic and noise from vehicles’	тупңьӯӷ-	
tuqaa-	to feel "high"; to eclipse (of moon or sun)	tawaqatupagluni tuqaamalghii ‘he took lots of tobacco and feels "high"’; tanqiq tuqaanaquq ‘there’s going to be a lunar eclipse’	туқā-	
tuqaallngwaaghagh-	to stand motionless; to lose consciousness	Chukotkan (R)	туқāльңӱьāӷаӷ-	
tuqlugh-	to call out to; to telephone	tuqlughaa ‘he called to him, telephoned him’ / tuqlughiiq ‘he called out’	туқльюӷ-	
tuqlughaasiq	flag; signal flag used in whaling		туқльюӷāсиқ	
tuqlughagh-	to call loudly		туқльюӷаӷ-	
tuqlughragh-	to call repeatedly		туқльюӷраӷ-	
tuqluusiq	telephone	used in dual, tuqluusik, for one telephone	туқлью̄сиқ	
tuqu-	to die; to ferment	tuquuq ‘he died’ / tuqumaaq ‘he has died’; tuqungaaq ‘he is dead’; there seems to be a variant, tuqwa- as in tuqwaaq ‘he died’, tuqwaluku ‘after he died’, etc.; … nunivak saghnaaqegkangat tuqusighaqluki. Awen ungipaqaqanka laluramkenun nunivaget tuqusighaqniluki akmaagutakun. Tuquneghmeggni mesii qugaaghqwaakayuguniluki, ilangi katam juice-estun ayuqniiqanka. ‘… roseroots had to be picked at that time and set aside to ferment. I told some white men about the kegs we used to ferment our roseroots in. When they fermented they got tangy.’ (SIVUQ. NANGAGH. 1:90)	туқу-	
tuqufkagh-	to knock out	tuqufkaghtuq ‘he knocked himself out’; tuqufkaghaa ‘he knocked him out’ /	туқуфкаӷ-	
tuqukaq	corpse		туқукақ	
tuquma-	to be dead	tuqumaaq ‘it is dead’ / 	туқума-	
tuqumastiq	corpse; dead person		туқумастиқ	vthndtw. gjrjqybr
tuqumsiyug-	to have a close brush with death; to almost die		туқумсиюг-	
tuqumyighaqaq	one who is half-dead; unconscious one	Chukotkan (R)	туқумӥиӷақақ	
tuqunagh-	to be poisonous		туқунаӷ-	
tuqunaq	poison		туқунақ	
tuqunghaaghaq	frail dog, other animal, or person		туқунӷāӷақ	
tuquraag-	to knock out	Chukotkan (R)	туқурāг-	
tuqutaq	freshly killed carcass		туқутақ	
tuqute-	to kill	tuqutaa ‘he killed it’ / tuqusimaaq ‘it has been killed’; tuqutiiq ‘he killed something’; tuqutkaq ‘killed thing’	туқуты-	
Tuqutighvik	August	Chukotkan; literally, ‘time for slaughter (of reindeer); also given in various sources as July-August, September, (and even November!)	Туқутиӷвик	
Tuqutiighvik	September; October	literally, ‘time for killing (reindeer?)’	Туқутӣӷвик	
tuqutngwaagh-	to laugh heartily	nenglaghnaghqullghiit yiillgitneng tuqutngwaaghutkumakangi ‘he laughed hard about them acting comically’	туқутңьӱāӷ	
tuquuqagh-	to drive nail into (it)	tuquuqaghaa ‘he drove a nail into it’ / tuquuqaataa ‘he nailed it to something’	туқӯқаӷ-	
